,#lat,long,speed,altitude,time
23.53693158,87.29639383,6.019999980926514,38.0,09/23/2019 18:29:00,Busy Road_3+
23.536970999999998,87.29642729999999,5.25,35.0,09/23/2019 18:29:01,Busy Road_3+
23.53702052,87.29643869,4.460000038146973,35.0,09/23/2019 18:29:02,Busy Road_3+
23.53704688,87.29646791,3.940000057220459,35.0,09/23/2019 18:29:03,Busy Road_3+
23.53708302,87.29648321,3.7799999713897705,39.0,09/23/2019 18:29:04,Busy Road_3+
23.53711305,87.29651689,4.0900001525878915,38.0,09/23/2019 18:29:05,Busy Road_3+
23.53713052,87.29653194,4.179999828338623,36.0,09/23/2019 18:29:06,Busy Road_3+
23.53716725,87.29655223,5.0,36.0,09/23/2019 18:29:07,Busy Road_3+
23.53720206,87.29656544,5.010000228881836,36.0,09/23/2019 18:29:08,Busy Road_3+
23.53724993,87.29656062,4.690000057220459,36.0,09/23/2019 18:29:09,Busy Road_3+
23.53729245,87.2965765,4.119999885559082,36.0,09/23/2019 18:29:10,Busy Road_3+
23.53732264,87.29659853,3.990000009536743,37.0,09/23/2019 18:29:11,Busy Road_3+
23.53735627,87.29661855,3.7300000190734863,37.0,09/23/2019 18:29:12,Busy Road_3+
23.53738716,87.29664121,4.230000019073486,36.0,09/23/2019 18:29:13,Busy Road_3+
23.5374045,87.29665772,3.75,36.0,09/23/2019 18:29:14,Busy Road_3+
23.53741914,87.29667082,3.440000057220459,37.0,09/23/2019 18:29:15,Busy Road_3+
23.53744625,87.29672989,2.6600000858306885,36.0,09/23/2019 18:29:16,Busy Road_3+
23.53749734,87.29677775,3.240000009536743,36.0,09/23/2019 18:29:17,Busy Road_3+
23.53752498,87.29678984,2.75,38.0,09/23/2019 18:29:18,Busy Road_3+
23.53755897,87.29680366,2.5199999809265137,37.0,09/23/2019 18:29:19,Bus Stop_9+Busy Road_3+
23.53756368,87.29678893,0.2199999988079071,37.0,09/23/2019 18:29:20,Bus Stop_9+Busy Road_3+
23.53757133,87.2967849,0.15000000596046448,37.0,09/23/2019 18:29:21,Bus Stop_9+Busy Road_3+
23.53757627,87.29678759,0.1899999976158142,36.0,09/23/2019 18:29:22,Bus Stop_9+Busy Road_3+
23.537577399999996,87.29678782,0.0,37.0,09/23/2019 18:29:23,Bus Stop_9+Busy Road_3+
23.53757885,87.29678638,0.0,37.0,09/23/2019 18:29:24,Bus Stop_9+Busy Road_3+
23.53758204,87.29678629,0.0,37.0,09/23/2019 18:29:25,Bus Stop_9+Busy Road_3+
23.53758543,87.29678131,0.0,38.0,09/23/2019 18:29:26,Bus Stop_9+Busy Road_3+
23.53758703,87.2967809,0.0,38.0,09/23/2019 18:29:27,Bus Stop_9+Busy Road_3+
23.53758639,87.29678029,0.0,39.0,09/23/2019 18:29:28,Bus Stop_9+Busy Road_3+
23.53758634,87.29677901,0.0,40.0,09/23/2019 18:29:29,Bus Stop_9+Busy Road_3+
23.5375896,87.29677884,0.0,40.0,09/23/2019 18:29:30,Bus Stop_9+Busy Road_3+
23.53759221,87.29678101,0.0,40.0,09/23/2019 18:29:31,Bus Stop_9+Busy Road_3+
23.53759358,87.29678212,0.0,41.0,09/23/2019 18:29:32,Bus Stop_9+Busy Road_3+
23.53759354,87.29678217,0.0,42.0,09/23/2019 18:29:33,Bus Stop_9+Busy Road_3+
23.53759273,87.29678261,0.0,42.0,09/23/2019 18:29:34,Busy Road_3+
23.53760163,87.29678765,1.399999976158142,41.0,09/23/2019 18:29:35,Busy Road_3+
23.53761572,87.29679141,1.1100000143051147,41.0,09/23/2019 18:29:36,Busy Road_3+
23.53762972,87.29679192,1.3600000143051147,41.0,09/23/2019 18:29:37,Busy Road_3+
23.53764691,87.29679065,1.5,40.0,09/23/2019 18:29:38,Busy Road_3+
23.53766618,87.29678513,2.039999961853028,39.0,09/23/2019 18:29:39,Busy Road_3+
23.53768632,87.29677658,1.9099999666213991,40.0,09/23/2019 18:29:40,Busy Road_3+
23.53769886,87.29676827,0.9900000095367432,41.0,09/23/2019 18:29:41,Busy Road_3+
23.53770519,87.29676017,0.5699999928474426,41.0,09/23/2019 18:29:42,Busy Road_3+
23.53771016,87.29675219,0.8299999833106995,41.0,09/23/2019 18:29:43,Busy Road_3+
23.53771679,87.29674441,0.8500000238418579,40.0,09/23/2019 18:29:44,Busy Road_3+
23.53773412,87.29672414,3.119999885559082,40.0,09/23/2019 18:29:45,Busy Road_3+
23.53775818,87.29669661,3.3399999141693115,40.0,09/23/2019 18:29:46,Busy Road_3+
23.53778525,87.29666429,4.0399999618530265,40.0,09/23/2019 18:29:47,Busy Road_3+
23.5378112,87.29663261,3.880000114440918,40.0,09/23/2019 18:29:48,Busy Road_3+
23.53783796,87.29660153,4.0300002098083505,40.0,09/23/2019 18:29:49,Busy Road_3+
23.53786617,87.29656858,4.320000171661377,40.0,09/23/2019 18:29:50,Busy Road_3+
23.53789674,87.29652467,5.449999809265137,41.0,09/23/2019 18:29:51,Busy Road_3+
23.53793193,87.29645973,5.389999866485597,41.0,09/23/2019 18:29:52,Busy Road_3+
23.53796985,87.29636725,6.519999980926514,40.0,09/23/2019 18:29:53,Busy Road_3+
23.53800518,87.29631731,6.889999866485597,39.0,09/23/2019 18:29:54,Busy Road_3+
23.53804169,87.29624840000001,7.389999866485597,38.0,09/23/2019 18:29:55,Busy Road_3+
23.53809541,87.29617131,8.060000419616701,37.0,09/23/2019 18:29:56,Busy Road_3+
23.53813525,87.29610675,8.180000305175781,36.0,09/23/2019 18:29:57,Busy Road_3+
23.53816799,87.29604556,8.069999694824219,36.0,09/23/2019 18:29:58,Busy Road_3+
23.53820365,87.29599351,7.789999961853027,35.0,09/23/2019 18:29:59,Busy Road_3+
23.5382333,87.29590682,7.4099998474121085,36.0,09/23/2019 18:30:00,Busy Road_3+
23.53827878,87.29585538,6.699999809265138,36.0,09/23/2019 18:30:01,Busy Road_3+
23.53830496,87.29578848,6.710000038146973,36.0,09/23/2019 18:30:02,Busy Road_3+
23.53830811,87.29573071,6.309999942779541,35.0,09/23/2019 18:30:03,Busy Road_3+
23.53834313,87.29568704,6.079999923706055,35.0,09/23/2019 18:30:04,Busy Road_3+
23.53838301,87.29565817,5.699999809265138,36.0,09/23/2019 18:30:05,Busy Road_3+
23.53839354,87.29568912,3.470000028610229,35.0,09/23/2019 18:30:06,Busy Road_3+
23.53841358,87.29567064,4.110000133514403,33.0,09/23/2019 18:30:07,Busy Road_3+
23.538437,87.29561746,4.320000171661377,33.0,09/23/2019 18:30:08,Busy Road_3+
23.53846081,87.29557444,4.349999904632568,34.0,09/23/2019 18:30:09,Busy Road_3+
23.53848239,87.29552646,4.860000133514403,34.0,09/23/2019 18:30:10,Busy Road_3+
23.538508800000002,87.29549834,4.989999771118164,33.0,09/23/2019 18:30:11,Busy Road_3+
23.5385393,87.29544257,5.6599998474121085,33.0,09/23/2019 18:30:12,Busy Road_3+
23.53857232,87.29536124,6.949999809265138,31.0,09/23/2019 18:30:13,Busy Road_3+
23.538625500000002,87.29527411,7.980000019073486,34.0,09/23/2019 18:30:14,Busy Road_3+
23.53865398,87.29519273,8.020000457763674,35.0,09/23/2019 18:30:15,Busy Road_3+
23.53868469,87.29511967,7.889999866485597,35.0,09/23/2019 18:30:16,Busy Road_3+
23.53872919,87.29505611,7.260000228881836,35.0,09/23/2019 18:30:17,Busy Road_3+
23.53875783,87.29498568,7.1599998474121085,37.0,09/23/2019 18:30:18,Busy Road_3+
23.53879035,87.29493129,6.829999923706055,37.0,09/23/2019 18:30:19,Busy Road_3+
23.53882417,87.29486502,7.039999961853027,38.0,09/23/2019 18:30:20,Busy Road_3+
23.53883477,87.29477412,7.579999923706055,38.0,09/23/2019 18:30:21,Busy Road_3+
23.53888768,87.29476059,5.989999771118164,38.0,09/23/2019 18:30:22,Busy Road_3+
23.53892688,87.29467644,6.360000133514403,38.0,09/23/2019 18:30:23,Busy Road_3+
23.53894045,87.29462794,5.980000019073486,37.0,09/23/2019 18:30:24,Busy Road_3+
23.53896096,87.2946062,6.170000076293945,35.0,09/23/2019 18:30:25,Busy Road_3+
23.5389623,87.29455398,5.980000019073486,34.0,09/23/2019 18:30:26,Busy Road_3+
23.53899385,87.29451862,5.5900001525878915,34.0,09/23/2019 18:30:27,Busy Road_3+
23.53901106,87.29449085,4.710000038146973,34.0,09/23/2019 18:30:28,Busy Road_3+
23.53901927,87.29443005,4.5900001525878915,34.0,09/23/2019 18:30:29,Busy Road_3+
23.53903925,87.29438392,4.769999980926514,36.0,09/23/2019 18:30:30,Busy Road_3+
23.53904732,87.29430934,5.369999885559082,36.0,09/23/2019 18:30:31,Busy Road_3+
23.53904666,87.29421081,6.369999885559082,36.0,09/23/2019 18:30:32,Busy Road_3+
23.53903432,87.29415447,6.170000076293945,36.0,09/23/2019 18:30:33,Busy Road_3+
23.53905285,87.29408509999999,5.449999809265137,34.0,09/23/2019 18:30:34,Busy Road_3+
23.53903577,87.29402940000001,5.349999904632568,34.0,09/23/2019 18:30:35,Busy Road_3+
23.539075399999998,87.29399391,5.119999885559082,35.0,09/23/2019 18:30:36,Busy Road_3+
23.53877394,87.29352962,2.9100000858306885,47.0,09/23/2019 18:30:48,Busy Road_3+
23.538856,87.29348485,1.5499999523162842,61.0,09/23/2019 18:30:49,Busy Road_3+
23.53885885,87.29342013,2.299999952316284,58.0,09/23/2019 18:30:50,Busy Road_3+
23.53884393,87.29339659,2.609999895095825,55.0,09/23/2019 18:30:51,Busy Road_3+
23.53881363,87.29337416,2.7100000381469727,58.0,09/23/2019 18:30:52,Busy Road_3+
23.538877600000003,87.29336676,1.8200000524520876,58.0,09/23/2019 18:30:53,Busy Road_3+
23.53888001,87.29336531,1.4199999570846558,54.0,09/23/2019 18:30:54,Busy Road_3+
23.53889943,87.29335987,1.7200000286102295,53.0,09/23/2019 18:30:55,Busy Road_3+
23.53891107,87.29334465,1.440000057220459,51.0,09/23/2019 18:30:56,Busy Road_3+
23.53893368,87.29329200000001,2.869999885559082,50.0,09/23/2019 18:30:57,Busy Road_3+
23.53895262,87.29322538,3.759999990463257,48.0,09/23/2019 18:30:58,Busy Road_3+
23.53894406,87.2931868,2.6600000858306885,47.0,09/23/2019 18:30:59,Busy Road_3+
23.53893757,87.2931482,2.3399999141693115,46.0,09/23/2019 18:31:00,Busy Road_3+
23.53896432,87.29315184,1.0099999904632568,45.0,09/23/2019 18:31:01,Bus Stop_10+Busy Road_3+
23.53899602,87.29316882,0.4699999988079071,47.0,09/23/2019 18:31:02,Bus Stop_10+Busy Road_3+
23.53900629,87.2931553,0.3700000047683716,48.0,09/23/2019 18:31:03,Bus Stop_10+Busy Road_3+
23.53902148,87.29316133,1.1200000047683716,48.0,09/23/2019 18:31:04,Bus Stop_10+Busy Road_3+
23.53905936,87.29315574,1.5499999523162842,45.0,09/23/2019 18:31:05,Bus Stop_10+Busy Road_3+
23.53909349,87.29315561,1.919999957084656,46.0,09/23/2019 18:31:06,Busy Road_3+
23.53914836,87.29314249,3.7899999618530273,47.0,09/23/2019 18:31:07,Busy Road_3+
23.5391836,87.29314843,3.5799999237060547,47.0,09/23/2019 18:31:09,Busy Road_3+
23.53922421,87.29313686,4.25,48.0,09/23/2019 18:31:09,Busy Road_3+
23.53928523,87.29311206,5.170000076293945,49.0,09/23/2019 18:31:10,Busy Road_3+
23.53933717,87.29308338,5.369999885559082,50.0,09/23/2019 18:31:11,Busy Road_3+
23.53939627,87.2930647,5.53000020980835,51.0,09/23/2019 18:31:12,Busy Road_3+
23.539452899999997,87.29303573,6.059999942779541,53.0,09/23/2019 18:31:13,Busy Road_3+
23.53952548,87.29298711,6.880000114440918,54.0,09/23/2019 18:31:15,Busy Road_3+
23.53959174,87.29295694,7.0,55.0,09/23/2019 18:31:15,Busy Road_3+
23.5396741,87.29292888,7.809999942779541,54.0,09/23/2019 18:31:16,Busy Road_3+
23.53973247,87.29290655,6.929999828338622,54.0,09/23/2019 18:31:17,Busy Road_3+
23.53981244,87.29289627,7.539999961853027,53.0,09/23/2019 18:31:18,Busy Road_3+
23.53988387,87.29286785,7.690000057220459,53.0,09/23/2019 18:31:19,Busy Road_3+
23.53996414,87.2928441,7.78000020980835,54.0,09/23/2019 18:31:20,Busy Road_3+
23.54004545,87.29280609,8.300000190734862,54.0,09/23/2019 18:31:21,Busy Road_3+
23.54011513,87.29275977,7.519999980926514,52.0,09/23/2019 18:31:22,Busy Road_3+
23.540195399999998,87.29273166,7.789999961853027,50.0,09/23/2019 18:31:23,Busy Road_3+
23.54027164,87.29269795,8.109999656677246,47.0,09/23/2019 18:31:24,Busy Road_3+
23.54035917,87.29266425,8.560000419616701,47.0,09/23/2019 18:31:25,Busy Road_3+
23.54046618,87.29254279999999,10.920000076293944,47.0,09/23/2019 18:31:26,Busy Road_3+
23.54054,87.29246921,10.600000381469727,46.0,09/23/2019 18:31:27,
23.54062261,87.29239822,10.649999618530273,47.0,09/23/2019 18:31:28,
23.54068291,87.29228414,10.880000114440918,44.0,09/23/2019 18:31:29,
23.54074189,87.29220171,10.5,42.0,09/23/2019 18:31:30,
23.54079034,87.29210273,11.09000015258789,41.0,09/23/2019 18:31:31,
23.54082105,87.29201745,10.239999771118164,40.0,09/23/2019 18:31:32,
23.54086743,87.29192414,10.619999885559082,37.0,09/23/2019 18:31:33,
23.54088247,87.29181345,10.65999984741211,36.0,09/23/2019 18:31:34,
23.54090409,87.29172308,10.300000190734863,36.0,09/23/2019 18:31:35,
23.54097401,87.29163805,10.989999771118164,30.0,09/23/2019 18:31:36,
23.54101813,87.29154556,10.460000038146973,31.0,09/23/2019 18:31:37,
23.54104851,87.29144576,10.579999923706056,31.0,09/23/2019 18:31:38,
23.54109059,87.29135954,10.229999542236328,31.0,09/23/2019 18:31:39,
23.54113642,87.29127729,10.56999969482422,34.0,09/23/2019 18:31:40,
23.541175,87.29116534,10.829999923706056,35.0,09/23/2019 18:31:41,
23.54120437,87.29104846,10.920000076293944,36.0,09/23/2019 18:31:42,
23.541246100000002,87.29094255,11.289999961853027,37.0,09/23/2019 18:31:43,
23.54129113,87.29083939,11.4399995803833,38.0,09/23/2019 18:31:44,
23.54132708,87.29074348,10.920000076293944,39.0,09/23/2019 18:31:45,
23.54137392,87.29063669,11.130000114440918,39.0,09/23/2019 18:31:46,
23.54141341,87.29053512,11.460000038146973,41.0,09/23/2019 18:31:47,
23.54145697,87.29042452,11.859999656677244,42.0,09/23/2019 18:31:48,
23.54148768,87.29032605,11.6899995803833,44.0,09/23/2019 18:31:49,
23.54152498,87.29022688,11.579999923706055,44.0,09/23/2019 18:31:50,
23.54156655,87.29011589,10.300000190734863,45.0,09/23/2019 18:31:51,
23.54160244,87.29001193,9.979999542236328,44.0,09/23/2019 18:31:52,
23.54162789,87.28997032,6.190000057220459,43.0,09/23/2019 18:31:53,
23.54163672,87.2899466,4.0300002098083505,42.0,09/23/2019 18:31:54,
23.54164733,87.2899196,3.2300000190734863,40.0,09/23/2019 18:31:55,
23.54165427,87.28991053,1.8999999761581419,41.0,09/23/2019 18:31:56,
23.54165603,87.28989562,1.6200000047683716,40.0,09/23/2019 18:31:57,
23.54165966,87.28988071,1.3300000429153442,40.0,09/23/2019 18:31:58,
23.54165549,87.2898672,0.959999978542328,41.0,09/23/2019 18:31:59,
23.54166501,87.28984294,0.8600000143051147,41.0,09/23/2019 18:32:00,Signal_2+
23.54166153,87.28983687,0.8799999952316284,41.0,09/23/2019 18:32:01,Signal_2+
23.54166802,87.28982758,0.8399999737739563,41.0,09/23/2019 18:32:02,Signal_2+
23.54167412,87.28982597,0.8899999856948853,41.0,09/23/2019 18:32:03,Signal_2+
23.54168234,87.28981703,0.18000000715255735,41.0,09/23/2019 18:32:04,Signal_2+
23.54168735,87.28981118,0.0,41.0,09/23/2019 18:32:05,Signal_2+
23.5416907,87.28980699,0.0,41.0,09/23/2019 18:32:06,Signal_2+
23.54169573,87.28980345,0.0,41.0,09/23/2019 18:32:07,Signal_2+
23.54169768,87.28980228,0.0,41.0,09/23/2019 18:32:08,Signal_2+
23.54169648,87.28980206,0.0,41.0,09/23/2019 18:32:09,Signal_2+
23.54169563,87.28980173,0.0,41.0,09/23/2019 18:32:10,Signal_2+
23.54169636,87.28980197,0.0,41.0,09/23/2019 18:32:11,Signal_2+
23.541697600000003,87.28980022,0.0,41.0,09/23/2019 18:32:12,Signal_2+
23.54169858,87.28979811,0.0,41.0,09/23/2019 18:32:13,Signal_2+
23.5416981,87.2897969,0.0,41.0,09/23/2019 18:32:14,
23.5416962,87.28979605,0.0,41.0,09/23/2019 18:32:15,
23.54169384,87.28979531,0.0,41.0,09/23/2019 18:32:16,
23.54168545,87.28979207,0.0,42.0,09/23/2019 18:32:17,
23.5416901,87.2897734,2.5299999713897705,42.0,09/23/2019 18:32:18,
23.54170322,87.28975131,2.75,44.0,09/23/2019 18:32:19,
23.54172472,87.28973165,3.4600000381469727,44.0,09/23/2019 18:32:20,
23.54175439,87.28971784,3.5199999809265137,45.0,09/23/2019 18:32:21,
23.54178772,87.28971291,3.509999990463257,45.0,09/23/2019 18:32:22,
23.54182099,87.28971626,3.470000028610229,45.0,09/23/2019 18:32:23,
23.54185229,87.28972294,2.7300000190734863,44.0,09/23/2019 18:32:24,
23.541872,87.28972813,1.3300000429153442,44.0,09/23/2019 18:32:25,
23.54187835,87.28972987,0.3100000023841858,45.0,09/23/2019 18:32:26,Bus Stop_11+
23.541879,87.28972876,0.17000000178813934,46.0,09/23/2019 18:32:27,Bus Stop_11+
23.54188069,87.28972798,0.25,45.0,09/23/2019 18:32:28,Bus Stop_11+
23.54188175,87.28972501,0.2800000011920929,33.0,09/23/2019 18:32:29,Bus Stop_11+
23.5418823,87.2897197,0.0,36.0,09/23/2019 18:32:30,Bus Stop_11+
23.54188264,87.28971632,0.0,39.0,09/23/2019 18:32:31,Bus Stop_11+
23.54188347,87.28971502,0.0,40.0,09/23/2019 18:32:32,Bus Stop_11+
23.54188553,87.28971472,0.0,42.0,09/23/2019 18:32:33,Bus Stop_11+
23.54188762,87.28971533,0.0,42.0,09/23/2019 18:32:34,Bus Stop_11+
23.54188765,87.2897149,0.0,43.0,09/23/2019 18:32:35,Bus Stop_11+
23.54188736,87.28971351,0.0,43.0,09/23/2019 18:32:36,Bus Stop_11+
23.54188942,87.28971266,0.0,43.0,09/23/2019 18:32:37,Bus Stop_11+
23.54189086,87.28971054,0.0,44.0,09/23/2019 18:32:38,
23.54189435,87.28971164,0.0,44.0,09/23/2019 18:32:39,
23.54189763,87.2897123,0.0,44.0,09/23/2019 18:32:41,
23.54189951,87.28971277,0.0,44.0,09/23/2019 18:32:41,
23.54190087,87.28971345,0.0,44.0,09/23/2019 18:32:42,
23.54190158,87.28971399,0.0,44.0,09/23/2019 18:32:43,
23.54190201,87.28971431,0.0,45.0,09/23/2019 18:32:44,
23.5419025,87.28971468,0.0,45.0,09/23/2019 18:32:45,
23.54190281,87.28971493,0.0,45.0,09/23/2019 18:32:46,
23.54191925,87.28973357,2.380000114440918,43.0,09/23/2019 18:32:47,
23.54194715,87.28976142,2.890000104904175,43.0,09/23/2019 18:32:48,
23.54197327,87.28978503,2.869999885559082,43.0,09/23/2019 18:32:49,
23.54200215,87.28981004,3.259999990463257,43.0,09/23/2019 18:32:50,
23.54203618,87.28983576,3.7000000476837163,44.0,09/23/2019 18:32:51,
23.54207353,87.2898618,3.900000095367432,43.0,09/23/2019 18:32:52,
23.54211674,87.28989237,4.570000171661377,42.0,09/23/2019 18:32:53,
23.54216296,87.28992545,4.9099998474121085,41.0,09/23/2019 18:32:54,
23.54226169,87.28999752,5.78000020980835,38.0,09/23/2019 18:32:55,
23.54230195,87.29003283,5.829999923706055,40.0,09/23/2019 18:32:56,
23.54233393,87.29005241,4.880000114440918,40.0,09/23/2019 18:32:57,
23.54239066,87.29009158,6.139999866485597,41.0,09/23/2019 18:32:58,
23.54245337,87.29012841,6.489999771118164,42.0,09/23/2019 18:32:59,
23.54250376,87.29016448,6.0,43.0,09/23/2019 18:33:00,
23.54255807,87.29020647,6.210000038146973,42.0,09/23/2019 18:33:01,
23.54262073,87.29024703,6.670000076293945,41.0,09/23/2019 18:33:02,
23.54266805,87.29028941,5.860000133514403,38.0,09/23/2019 18:33:03,
23.54271948,87.29033784,5.630000114440918,38.0,09/23/2019 18:33:04,
23.54277352,87.29037767,4.820000171661377,35.0,09/23/2019 18:33:05,
23.54282614,87.29041164,4.769999980926514,32.0,09/23/2019 18:33:06,
23.54286061,87.29042199999999,3.4500000476837163,32.0,09/23/2019 18:33:07,
23.54287689,87.29042574,1.830000042915344,32.0,09/23/2019 18:33:08,
23.54290576,87.29044045,1.4900000095367432,31.0,09/23/2019 18:33:09,
23.54292347,87.29044888,1.0499999523162842,31.0,09/23/2019 18:33:10,
23.54294239,87.2904561,1.3799999952316284,30.0,09/23/2019 18:33:11,
23.54296886,87.29044935,2.0899999141693115,28.0,09/23/2019 18:33:12,
23.54299013,87.29043562,2.3399999141693115,27.0,09/23/2019 18:33:13,
23.54301124,87.29041263,2.549999952316284,27.0,09/23/2019 18:33:14,
23.54303766,87.29041014,2.4200000762939453,27.0,09/23/2019 18:33:15,
23.54304524,87.2903934,2.2100000381469727,28.0,09/23/2019 18:33:16,
23.543047,87.29038129999999,1.5499999523162842,28.0,09/23/2019 18:33:17,
23.54306169,87.29037151,1.6399999856948853,28.0,09/23/2019 18:33:18,
23.54308662,87.29035059,2.1700000762939453,28.0,09/23/2019 18:33:19,
23.54310629,87.29033774,2.2300000190734863,27.0,09/23/2019 18:33:20,
23.54312375,87.29030715,3.240000009536743,28.0,09/23/2019 18:33:21,
23.54315674,87.29026458,4.170000076293944,28.0,09/23/2019 18:33:22,
23.5431707,87.29022073,5.199999809265137,29.0,09/23/2019 18:33:23,
23.54319704,87.29018351,4.880000114440918,28.0,09/23/2019 18:33:24,
23.54322539,87.29013478,4.809999942779541,28.0,09/23/2019 18:33:25,
23.54324978,87.29009329,4.769999980926514,28.0,09/23/2019 18:33:26,
23.54328149,87.29005516,4.960000038146973,27.0,09/23/2019 18:33:27,
23.543301100000004,87.2899892,6.0999999046325675,27.0,09/23/2019 18:33:28,
23.54333732,87.28992020000001,6.760000228881836,26.0,09/23/2019 18:33:29,
23.54336225,87.28984624,7.519999980926514,26.0,09/23/2019 18:33:30,
23.54340666,87.28976505,7.9099998474121085,25.0,09/23/2019 18:33:31,
23.54345369,87.28970802,7.8400001525878915,24.0,09/23/2019 18:33:32,
23.54350253,87.28964466,7.96999979019165,23.0,09/23/2019 18:33:33,
23.54355433,87.28957339,8.140000343322754,24.0,09/23/2019 18:33:34,
23.54360167,87.28950827,8.210000038146973,24.0,09/23/2019 18:33:35,
23.54366322,87.28945507,8.369999885559082,24.0,09/23/2019 18:33:36,
23.54370799,87.28936838,8.779999732971191,24.0,09/23/2019 18:33:37,
23.54374876,87.28930908,8.340000152587889,26.0,09/23/2019 18:33:38,
23.54378569,87.28922779999999,8.380000114440918,27.0,09/23/2019 18:33:39,
23.54381446,87.28915805,7.96999979019165,27.0,09/23/2019 18:33:40,
23.54407754,87.28813877,5.1599998474121085,42.0,09/23/2019 18:34:04,
23.54403303,87.28812276,5.300000190734863,43.0,09/23/2019 18:34:05,
23.5439906,87.28808819,5.880000114440918,41.0,09/23/2019 18:34:06,
23.54392131,87.28804068,6.789999961853027,37.0,09/23/2019 18:34:07,
23.54386414,87.28798066,6.4099998474121085,37.0,09/23/2019 18:34:08,
23.54383549,87.28795741,4.449999809265137,37.0,09/23/2019 18:34:09,
23.54378175,87.28792847,5.559999942779541,37.0,09/23/2019 18:34:10,
23.54372158,87.28789193,6.289999961853027,39.0,09/23/2019 18:34:11,
23.54366484,87.28786952,6.429999828338622,40.0,09/23/2019 18:34:12,
23.54361393,87.28785217,6.3400001525878915,38.0,09/23/2019 18:34:13,
23.54356539,87.2878196,6.210000038146973,39.0,09/23/2019 18:34:14,
23.54351797,87.28780789,5.980000019073486,38.0,09/23/2019 18:34:15,
23.54347763,87.28777355,5.8400001525878915,38.0,09/23/2019 18:34:16,
23.54341864,87.28773219,6.510000228881836,37.0,09/23/2019 18:34:17,
23.54336927,87.28770214,6.510000228881836,37.0,09/23/2019 18:34:18,
23.54333303,87.28767109,5.9000000953674325,36.0,09/23/2019 18:34:19,
23.54327813,87.28763034,6.699999809265138,36.0,09/23/2019 18:34:20,
23.54322375,87.28758471,7.289999961853027,36.0,09/23/2019 18:34:21,
23.54315987,87.28753679,7.789999961853027,35.0,09/23/2019 18:34:22,
23.54309304,87.28748707,7.8400001525878915,36.0,09/23/2019 18:34:23,
23.54303882,87.28743678,7.940000057220459,35.0,09/23/2019 18:34:24,
23.54298315,87.2873858,8.0,35.0,09/23/2019 18:34:25,
23.542930899999998,87.28733509999999,7.9000000953674325,34.0,09/23/2019 18:34:26,
23.54287926,87.28728547,7.869999885559082,34.0,09/23/2019 18:34:27,
23.54282174,87.28722434,7.019999980926514,33.0,09/23/2019 18:34:28,
23.54277914,87.28719617,6.0,33.0,09/23/2019 18:34:29,
23.54273672,87.28716062,6.039999961853027,33.0,09/23/2019 18:34:30,
23.54269723,87.28711604,5.730000019073486,33.0,09/23/2019 18:34:31,
23.54266764,87.28708233,5.269999980926514,34.0,09/23/2019 18:34:32,
23.54263872,87.28703677,5.400000095367432,33.0,09/23/2019 18:34:33,
23.54261314,87.28698857,5.389999866485597,33.0,09/23/2019 18:34:34,
23.54258837,87.2869311,5.429999828338623,33.0,09/23/2019 18:34:35,
23.54258784,87.28688532,4.829999923706055,33.0,09/23/2019 18:34:36,
23.54261864,87.28684438,4.400000095367432,33.0,09/23/2019 18:34:37,
23.54263397,87.28679256,3.910000085830689,35.0,09/23/2019 18:34:38,
23.54265216,87.28676052,3.9700000286102295,34.0,09/23/2019 18:34:39,
23.54267486,87.28671725,4.739999771118164,35.0,09/23/2019 18:34:40,
23.54268562,87.28668247,5.039999961853027,34.0,09/23/2019 18:34:41,
23.54271175,87.28663916,4.8400001525878915,34.0,09/23/2019 18:34:42,
23.54273576,87.28659415,5.309999942779541,33.0,09/23/2019 18:34:43,
23.54275218,87.28653216,6.210000038146973,33.0,09/23/2019 18:34:44,
23.54278329,87.28647754,6.050000190734862,33.0,09/23/2019 18:34:45,
23.54281188,87.28642493,6.119999885559082,32.0,09/23/2019 18:34:46,
23.54283813,87.28636635,6.670000076293945,32.0,09/23/2019 18:34:47,
23.54286562,87.2863253,6.28000020980835,31.0,09/23/2019 18:34:48,
23.54289105,87.28626341,6.829999923706055,31.0,09/23/2019 18:34:49,
23.54293409,87.28618372,7.4099998474121085,32.0,09/23/2019 18:34:50,
23.54296787,87.2860995,7.420000076293945,33.0,09/23/2019 18:34:51,
23.54299114,87.28603220000001,7.949999809265138,32.0,09/23/2019 18:34:52,
23.54298523,87.28598708,6.46999979019165,33.0,09/23/2019 18:34:53,
23.5430022,87.28592989,6.28000020980835,33.0,09/23/2019 18:34:54,
23.54302446,87.28586572,6.6500000953674325,33.0,09/23/2019 18:34:55,
23.5430487,87.28580615,6.639999866485597,34.0,09/23/2019 18:34:56,
23.54307671,87.28575119999999,6.6599998474121085,34.0,09/23/2019 18:34:57,
23.54310275,87.28569504,6.489999771118164,34.0,09/23/2019 18:34:58,
23.54313093,87.28563613,6.539999961853027,35.0,09/23/2019 18:34:59,
23.54313972,87.28558149,6.46999979019165,35.0,09/23/2019 18:35:00,
23.54315193,87.28553133,6.309999942779541,35.0,09/23/2019 18:35:01,
23.54430995,87.28350997,7.28000020980835,36.0,09/23/2019 18:35:48,
23.54433859,87.28342559999999,6.769999980926514,35.0,09/23/2019 18:35:49,
23.54436003,87.28338545,6.199999809265138,34.0,09/23/2019 18:35:50,
