,0,1,2,3
1617,a4:9b:4f:39:2e:f1,Airtel-Hotspot-2EF1,-87,09/23/2019 18:27:26
1618,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-94,09/23/2019 18:27:26
1619,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-90,09/23/2019 18:27:26
1620,40:c8:cb:11:ac:52,JioFi4_11AC52,-93,09/23/2019 18:27:26
1621,a4:9b:4f:39:2e:f1,Airtel-Hotspot-2EF1,-87,09/23/2019 18:27:27
1622,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-94,09/23/2019 18:27:27
1623,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-90,09/23/2019 18:27:27
1624,a4:9b:4f:39:2e:f1,Airtel-Hotspot-2EF1,-74,09/23/2019 18:27:29
1625,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-94,09/23/2019 18:27:29
1626,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-86,09/23/2019 18:27:29
1627,a4:9b:4f:39:2e:f1,Airtel-Hotspot-2EF1,-74,09/23/2019 18:27:30
1628,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-94,09/23/2019 18:27:30
1629,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-86,09/23/2019 18:27:30
1630,a4:9b:4f:39:2e:f1,Airtel-Hotspot-2EF1,-74,09/23/2019 18:27:31
1631,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-94,09/23/2019 18:27:31
1632,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-88,09/23/2019 18:27:31
1633,a4:9b:4f:39:2e:f1,Airtel-Hotspot-2EF1,-74,09/23/2019 18:27:39
1634,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-79,09/23/2019 18:27:39
1635,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-74,09/23/2019 18:27:39
1636,40:c8:cb:11:ac:52,JioFi4_11AC52,-88,09/23/2019 18:27:39
1637,a4:9b:4f:39:2e:f1,Airtel-Hotspot-2EF1,-74,09/23/2019 18:27:40
1638,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-78,09/23/2019 18:27:40
1639,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-86,09/23/2019 18:27:40
1640,40:c8:cb:11:ac:52,JioFi4_11AC52,-88,09/23/2019 18:27:40
1641,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-83,09/23/2019 18:27:42
1642,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-92,09/23/2019 18:27:42
1643,40:c8:cb:11:ac:52,JioFi4_11AC52,-88,09/23/2019 18:27:42
1644,c8:d7:79:a5:8d:65,JioFi2_A58D65,-87,09/23/2019 18:27:42
1645,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-83,09/23/2019 18:27:43
1646,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-92,09/23/2019 18:27:43
1647,40:c8:cb:11:ac:52,JioFi4_11AC52,-88,09/23/2019 18:27:43
1648,c8:d7:79:a5:8d:65,JioFi2_A58D65,-87,09/23/2019 18:27:43
1649,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-85,09/23/2019 18:27:44
1650,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-91,09/23/2019 18:27:44
1651,40:c8:cb:11:ac:52,JioFi4_11AC52,-88,09/23/2019 18:27:44
1652,c8:d7:79:a5:8d:65,JioFi2_A58D65,-92,09/23/2019 18:27:44
1653,c8:d7:79:a0:ed:aa,JioFi2_A0EDAA,-89,09/23/2019 18:27:44
1654,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-69,09/23/2019 18:27:45
1655,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-91,09/23/2019 18:27:45
1656,40:c8:cb:11:ac:52,JioFi4_11AC52,-88,09/23/2019 18:27:45
1657,c8:d7:79:a5:8d:65,JioFi2_A58D65,-89,09/23/2019 18:27:45
1658,c8:d7:79:a0:ed:aa,JioFi2_A0EDAA,-88,09/23/2019 18:27:45
1659,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-77,09/23/2019 18:27:47
1660,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-91,09/23/2019 18:27:47
1661,40:c8:cb:11:ac:52,JioFi4_11AC52,-88,09/23/2019 18:27:47
1662,c8:d7:79:a5:8d:65,JioFi2_A58D65,-89,09/23/2019 18:27:47
1663,c8:d7:79:a0:ed:aa,JioFi2_A0EDAA,-88,09/23/2019 18:27:47
1664,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-77,09/23/2019 18:27:48
1665,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-91,09/23/2019 18:27:48
1666,40:c8:cb:11:ac:52,JioFi4_11AC52,-88,09/23/2019 18:27:48
1667,c8:d7:79:a5:8d:65,JioFi2_A58D65,-89,09/23/2019 18:27:48
1668,c8:d7:79:a0:ed:aa,JioFi2_A0EDAA,-88,09/23/2019 18:27:48
1669,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-77,09/23/2019 18:27:49
1670,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-91,09/23/2019 18:27:49
1671,40:c8:cb:11:ac:52,JioFi4_11AC52,-88,09/23/2019 18:27:49
1672,c8:d7:79:a5:8d:65,JioFi2_A58D65,-90,09/23/2019 18:27:49
1673,c8:d7:79:a0:ed:aa,JioFi2_A0EDAA,-88,09/23/2019 18:27:49
1674,6c:72:20:f6:b2:e5,D-Link_DIR-600M,-92,09/23/2019 18:27:49
1675,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-87,09/23/2019 18:27:51
1676,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-91,09/23/2019 18:27:51
1677,c8:d7:79:a5:8d:65,JioFi2_A58D65,-85,09/23/2019 18:27:51
1678,c8:d7:79:a0:ed:aa,JioFi2_A0EDAA,-88,09/23/2019 18:27:51
1679,6c:72:20:f6:b2:e5,D-Link_DIR-600M,-85,09/23/2019 18:27:51
1680,00:1e:a6:d3:72:0c,AIR PRODUCT,-90,09/23/2019 18:27:51
1681,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-87,09/23/2019 18:27:52
1682,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-91,09/23/2019 18:27:52
1683,c8:d7:79:a5:8d:65,JioFi2_A58D65,-83,09/23/2019 18:27:52
1684,c8:d7:79:a0:ed:aa,JioFi2_A0EDAA,-88,09/23/2019 18:27:52
1685,6c:72:20:f6:b2:e5,D-Link_DIR-600M,-88,09/23/2019 18:27:52
1686,00:1e:a6:d3:72:0c,AIR PRODUCT,-90,09/23/2019 18:27:52
1687,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-87,09/23/2019 18:27:53
1688,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-91,09/23/2019 18:27:53
1689,c8:d7:79:a5:8d:65,JioFi2_A58D65,-83,09/23/2019 18:27:53
1690,c8:d7:79:a0:ed:aa,JioFi2_A0EDAA,-88,09/23/2019 18:27:53
1691,6c:72:20:f6:b2:e5,D-Link_DIR-600M,-88,09/23/2019 18:27:53
1692,00:1e:a6:d3:72:0c,AIR PRODUCT,-90,09/23/2019 18:27:53
1693,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-87,09/23/2019 18:27:54
1694,c0:9f:05:7f:fa:4e,ADYYQTM3Zg,-91,09/23/2019 18:27:54
1695,c8:d7:79:a5:8d:65,JioFi2_A58D65,-89,09/23/2019 18:27:54
1696,c8:d7:79:a0:ed:aa,JioFi2_A0EDAA,-88,09/23/2019 18:27:54
1697,6c:72:20:f6:b2:e5,D-Link_DIR-600M,-84,09/23/2019 18:27:54
1698,00:1e:a6:d3:72:0c,AIR PRODUCT,-90,09/23/2019 18:27:54
1699,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-87,09/23/2019 18:27:56
1700,c8:d7:79:a5:8d:65,JioFi2_A58D65,-89,09/23/2019 18:27:56
1701,c8:d7:79:a0:ed:aa,JioFi2_A0EDAA,-88,09/23/2019 18:27:56
1702,6c:72:20:f6:b2:e5,D-Link_DIR-600M,-84,09/23/2019 18:27:56
1703,00:1e:a6:d3:72:0c,AIR PRODUCT,-90,09/23/2019 18:27:56
1704,00:1e:a6:a0:89:26,iBall-Baton,-86,09/23/2019 18:27:56
1705,40:c8:cb:0f:f4:8e,JioFi4_0FF48E,-93,09/23/2019 18:27:56
1706,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-87,09/23/2019 18:27:57
1707,c8:d7:79:a5:8d:65,JioFi2_A58D65,-89,09/23/2019 18:27:57
1708,c8:d7:79:a0:ed:aa,JioFi2_A0EDAA,-88,09/23/2019 18:27:57
1709,6c:72:20:f6:b2:e5,D-Link_DIR-600M,-84,09/23/2019 18:27:57
1710,00:1e:a6:d3:72:0c,AIR PRODUCT,-90,09/23/2019 18:27:57
1711,00:1e:a6:a0:89:26,iBall-Baton,-83,09/23/2019 18:27:57
1712,40:c8:cb:0f:f4:8e,JioFi4_0FF48E,-93,09/23/2019 18:27:57
1713,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-87,09/23/2019 18:27:58
1714,c8:d7:79:a5:8d:65,JioFi2_A58D65,-89,09/23/2019 18:27:58
1715,c8:d7:79:a0:ed:aa,JioFi2_A0EDAA,-88,09/23/2019 18:27:58
1716,6c:72:20:f6:b2:e5,D-Link_DIR-600M,-84,09/23/2019 18:27:58
1717,00:1e:a6:d3:72:0c,AIR PRODUCT,-90,09/23/2019 18:27:58
1718,00:1e:a6:a0:89:26,iBall-Baton,-83,09/23/2019 18:27:58
1719,40:c8:cb:0f:f4:8e,JioFi4_0FF48E,-93,09/23/2019 18:27:58
1720,f0:d7:aa:04:06:ee,Moto G (5) Plus 7454,-87,09/23/2019 18:28:00
1721,c8:d7:79:a5:8d:65,JioFi2_A58D65,-89,09/23/2019 18:28:00
1722,c8:d7:79:a0:ed:aa,JioFi2_A0EDAA,-88,09/23/2019 18:28:00
1723,6c:72:20:f6:b2:e5,D-Link_DIR-600M,-84,09/23/2019 18:28:00
1724,00:1e:a6:d3:72:0c,AIR PRODUCT,-90,09/23/2019 18:28:00
1725,00:1e:a6:a0:89:26,iBall-Baton,-72,09/23/2019 18:28:00
1726,40:c8:cb:0f:f4:8e,JioFi4_0FF48E,-93,09/23/2019 18:28:00
1727,c8:d7:79:a5:8d:65,JioFi2_A58D65,-89,09/23/2019 18:28:01
1728,6c:72:20:f6:b2:e5,D-Link_DIR-600M,-84,09/23/2019 18:28:01
1729,00:1e:a6:a0:89:26,iBall-Baton,-59,09/23/2019 18:28:01
1730,40:c8:cb:0f:f4:8e,JioFi4_0FF48E,-93,09/23/2019 18:28:01
1731,c8:d7:79:a5:8d:65,JioFi2_A58D65,-89,09/23/2019 18:28:02
1732,6c:72:20:f6:b2:e5,D-Link_DIR-600M,-84,09/23/2019 18:28:02
1733,00:1e:a6:a0:89:26,iBall-Baton,-51,09/23/2019 18:28:02
1734,40:c8:cb:0f:f4:8e,JioFi4_0FF48E,-93,09/23/2019 18:28:02
1735,c8:d7:79:a5:8d:65,JioFi2_A58D65,-89,09/23/2019 18:28:03
1736,6c:72:20:f6:b2:e5,D-Link_DIR-600M,-84,09/23/2019 18:28:03
1737,00:1e:a6:a0:89:26,iBall-Baton,-51,09/23/2019 18:28:03
1738,40:c8:cb:0f:f4:8e,JioFi4_0FF48E,-93,09/23/2019 18:28:03
1739,c8:d7:79:a5:8d:65,JioFi2_A58D65,-89,09/23/2019 18:28:05
1740,6c:72:20:f6:b2:e5,D-Link_DIR-600M,-84,09/23/2019 18:28:05
1741,00:1e:a6:a0:89:26,iBall-Baton,-73,09/23/2019 18:28:05
1742,40:c8:cb:0f:f4:8e,JioFi4_0FF48E,-93,09/23/2019 18:28:05
1743,40:c8:cb:13:d9:cc,devilbk,-86,09/23/2019 18:28:05
1744,e4:6f:13:50:48:80,ADDA Guest II,-90,09/23/2019 18:28:05
1745,00:1e:a6:a0:89:26,iBall-Baton,-77,09/23/2019 18:28:06
1746,40:c8:cb:13:d9:cc,devilbk,-87,09/23/2019 18:28:06
1747,e4:6f:13:50:48:80,ADDA Guest II,-91,09/23/2019 18:28:06
1748,00:1e:a6:a0:89:26,iBall-Baton,-81,09/23/2019 18:28:08
1749,40:c8:cb:13:d9:cc,devilbk,-90,09/23/2019 18:28:08
1750,e4:6f:13:50:48:80,ADDA Guest II,-91,09/23/2019 18:28:08
1751,04:95:e6:36:17:59,Tenda_361758,-85,09/23/2019 18:28:08
1752,00:1e:a6:a0:89:26,iBall-Baton,-81,09/23/2019 18:28:08
1753,40:c8:cb:13:d9:cc,devilbk,-90,09/23/2019 18:28:08
1754,e4:6f:13:50:48:80,ADDA Guest II,-91,09/23/2019 18:28:08
1755,04:95:e6:36:17:59,Tenda_361758,-85,09/23/2019 18:28:08
1756,00:1e:a6:a0:89:26,iBall-Baton,-78,09/23/2019 18:28:10
1757,40:c8:cb:13:d9:cc,devilbk,-90,09/23/2019 18:28:10
1758,e4:6f:13:50:48:80,ADDA Guest II,-90,09/23/2019 18:28:10
1759,04:95:e6:36:17:59,Tenda_361758,-79,09/23/2019 18:28:10
1760,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-91,09/23/2019 18:28:10
1761,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-92,09/23/2019 18:28:10
1762,40:9b:cd:0c:be:90,DMC_CONFERENCE,-92,09/23/2019 18:28:10
1763,00:1e:a6:a0:89:26,iBall-Baton,-76,09/23/2019 18:28:11
1764,40:c8:cb:13:d9:cc,devilbk,-90,09/23/2019 18:28:11
1765,e4:6f:13:50:48:80,ADDA Guest II,-89,09/23/2019 18:28:11
1766,04:95:e6:36:17:59,Tenda_361758,-79,09/23/2019 18:28:11
1767,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-91,09/23/2019 18:28:11
1768,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-92,09/23/2019 18:28:11
1769,40:9b:cd:0c:be:90,DMC_CONFERENCE,-92,09/23/2019 18:28:11
1770,00:1e:a6:a0:89:26,iBall-Baton,-81,09/23/2019 18:28:13
1771,40:c8:cb:13:d9:cc,devilbk,-94,09/23/2019 18:28:13
1772,e4:6f:13:50:48:80,ADDA Guest II,-89,09/23/2019 18:28:13
1773,04:95:e6:36:17:59,Tenda_361758,-75,09/23/2019 18:28:13
1774,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-92,09/23/2019 18:28:13
1775,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-92,09/23/2019 18:28:13
1776,40:9b:cd:0c:be:90,DMC_CONFERENCE,-90,09/23/2019 18:28:13
1777,00:1e:a6:a0:89:26,iBall-Baton,-81,09/23/2019 18:28:14
1778,40:c8:cb:13:d9:cc,devilbk,-94,09/23/2019 18:28:14
1779,e4:6f:13:50:48:80,ADDA Guest II,-89,09/23/2019 18:28:14
1780,04:95:e6:36:17:59,Tenda_361758,-65,09/23/2019 18:28:14
1781,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-89,09/23/2019 18:28:14
1782,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-92,09/23/2019 18:28:14
1783,40:9b:cd:0c:be:90,DMC_CONFERENCE,-90,09/23/2019 18:28:14
1784,00:1e:a6:a0:89:26,iBall-Baton,-84,09/23/2019 18:28:16
1785,40:c8:cb:13:d9:cc,devilbk,-94,09/23/2019 18:28:16
1786,e4:6f:13:50:48:80,ADDA Guest II,-89,09/23/2019 18:28:16
1787,04:95:e6:36:17:59,Tenda_361758,-62,09/23/2019 18:28:16
1788,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-89,09/23/2019 18:28:16
1789,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-91,09/23/2019 18:28:16
1790,40:9b:cd:0c:be:90,DMC_CONFERENCE,-93,09/23/2019 18:28:16
1791,00:1e:a6:a0:89:26,iBall-Baton,-84,09/23/2019 18:28:17
1792,40:c8:cb:13:d9:cc,devilbk,-94,09/23/2019 18:28:17
1793,e4:6f:13:50:48:80,ADDA Guest II,-89,09/23/2019 18:28:17
1794,04:95:e6:36:17:59,Tenda_361758,-61,09/23/2019 18:28:17
1795,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-87,09/23/2019 18:28:17
1796,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-91,09/23/2019 18:28:17
1797,40:9b:cd:0c:be:90,DMC_CONFERENCE,-93,09/23/2019 18:28:17
1798,48:ee:0c:95:6c:d5,wbrat,-88,09/23/2019 18:28:17
1799,00:1e:a6:a0:89:26,iBall-Baton,-84,09/23/2019 18:28:19
1800,40:c8:cb:13:d9:cc,devilbk,-94,09/23/2019 18:28:19
1801,e4:6f:13:50:48:80,ADDA Guest II,-89,09/23/2019 18:28:19
1802,04:95:e6:36:17:59,Tenda_361758,-65,09/23/2019 18:28:19
1803,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-91,09/23/2019 18:28:19
1804,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-90,09/23/2019 18:28:19
1805,40:9b:cd:0c:be:90,DMC_CONFERENCE,-93,09/23/2019 18:28:19
1806,48:ee:0c:95:6c:d5,wbrat,-88,09/23/2019 18:28:19
1807,00:1e:a6:a0:89:26,iBall-Baton,-86,09/23/2019 18:28:24
1808,40:c8:cb:13:d9:cc,devilbk,-91,09/23/2019 18:28:24
1809,e4:6f:13:50:48:80,ADDA Guest II,-89,09/23/2019 18:28:24
1810,04:95:e6:36:17:59,Tenda_361758,-65,09/23/2019 18:28:24
1811,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-91,09/23/2019 18:28:24
1812,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-91,09/23/2019 18:28:24
1813,40:9b:cd:0c:be:90,DMC_CONFERENCE,-93,09/23/2019 18:28:24
1814,48:ee:0c:95:6c:d5,wbrat,-88,09/23/2019 18:28:24
1815,a8:6b:ad:41:b7:82,JioFi3_41B782,-88,09/23/2019 18:28:24
1816,00:1e:a6:a0:89:26,iBall-Baton,-88,09/23/2019 18:28:34
1817,40:c8:cb:13:d9:cc,devilbk,-91,09/23/2019 18:28:34
1818,04:95:e6:36:17:59,Tenda_361758,-66,09/23/2019 18:28:34
1819,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-90,09/23/2019 18:28:34
1820,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-90,09/23/2019 18:28:34
1821,40:9b:cd:0c:be:90,DMC_CONFERENCE,-93,09/23/2019 18:28:34
1822,48:ee:0c:95:6c:d5,wbrat,-88,09/23/2019 18:28:34
1823,a8:6b:ad:41:b7:82,JioFi3_41B782,-88,09/23/2019 18:28:34
1824,00:1e:a6:a0:89:26,iBall-Baton,-89,09/23/2019 18:28:41
1825,40:c8:cb:13:d9:cc,devilbk,-91,09/23/2019 18:28:41
1826,04:95:e6:36:17:59,Tenda_361758,-83,09/23/2019 18:28:41
1827,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-91,09/23/2019 18:28:41
1828,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-90,09/23/2019 18:28:41
1829,48:ee:0c:95:6c:d5,wbrat,-88,09/23/2019 18:28:41
1830,a8:6b:ad:41:b7:82,JioFi3_41B782,-88,09/23/2019 18:28:41
1831,04:b1:67:d1:d3:03,ram,-89,09/23/2019 18:28:41
1832,e4:6f:13:50:48:80,ADDA Guest II,-91,09/23/2019 18:28:41
1833,40:9b:cd:0c:be:90,DMC_CONFERENCE,-91,09/23/2019 18:28:41
1834,00:1e:a6:a0:89:26,iBall-Baton,-89,09/23/2019 18:28:42
1835,40:c8:cb:13:d9:cc,devilbk,-91,09/23/2019 18:28:42
1836,04:95:e6:36:17:59,Tenda_361758,-79,09/23/2019 18:28:42
1837,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-89,09/23/2019 18:28:42
1838,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-88,09/23/2019 18:28:42
1839,48:ee:0c:95:6c:d5,wbrat,-88,09/23/2019 18:28:42
1840,a8:6b:ad:41:b7:82,JioFi3_41B782,-88,09/23/2019 18:28:42
1841,04:b1:67:d1:d3:03,ram,-89,09/23/2019 18:28:42
1842,e4:6f:13:50:48:80,ADDA Guest II,-91,09/23/2019 18:28:42
1843,40:9b:cd:0c:be:90,DMC_CONFERENCE,-91,09/23/2019 18:28:42
1844,40:9b:cd:0c:be:98,,-93,09/23/2019 18:28:42
1845,40:9b:cd:0c:bc:30,,-90,09/23/2019 18:28:42
1846,04:95:e6:36:17:59,Tenda_361758,-73,09/23/2019 18:28:43
1847,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-93,09/23/2019 18:28:43
1848,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-88,09/23/2019 18:28:43
1849,40:9b:cd:0c:be:90,DMC_CONFERENCE,-91,09/23/2019 18:28:43
1850,40:9b:cd:0c:be:98,,-93,09/23/2019 18:28:43
1851,40:9b:cd:0c:bc:30,,-90,09/23/2019 18:28:43
1852,40:9b:cd:0c:be:68,,-90,09/23/2019 18:28:43
1853,04:95:e6:36:17:59,Tenda_361758,-73,09/23/2019 18:28:44
1854,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-93,09/23/2019 18:28:44
1855,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-88,09/23/2019 18:28:44
1856,40:9b:cd:0c:be:90,DMC_CONFERENCE,-91,09/23/2019 18:28:44
1857,40:9b:cd:0c:be:98,,-93,09/23/2019 18:28:44
1858,40:9b:cd:0c:bc:30,,-90,09/23/2019 18:28:44
1859,40:9b:cd:0c:be:68,,-90,09/23/2019 18:28:44
1860,04:95:e6:36:17:59,Tenda_361758,-80,09/23/2019 18:28:46
1861,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-93,09/23/2019 18:28:46
1862,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-89,09/23/2019 18:28:46
1863,40:9b:cd:0c:be:90,DMC_CONFERENCE,-92,09/23/2019 18:28:46
1864,40:9b:cd:0c:be:98,,-93,09/23/2019 18:28:46
1865,40:9b:cd:0c:bc:30,,-82,09/23/2019 18:28:46
1866,40:9b:cd:0c:be:68,,-89,09/23/2019 18:28:46
1867,5c:99:60:e6:41:4c,AndroidAP,-79,09/23/2019 18:28:46
1868,04:95:e6:36:17:59,Tenda_361758,-73,09/23/2019 18:28:47
1869,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-92,09/23/2019 18:28:47
1870,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-88,09/23/2019 18:28:47
1871,40:9b:cd:0c:be:90,DMC_CONFERENCE,-92,09/23/2019 18:28:47
1872,40:9b:cd:0c:be:98,,-93,09/23/2019 18:28:47
1873,40:9b:cd:0c:bc:30,,-82,09/23/2019 18:28:47
1874,40:9b:cd:0c:be:68,,-89,09/23/2019 18:28:47
1875,5c:99:60:e6:41:4c,AndroidAP,-87,09/23/2019 18:28:47
1876,00:1e:a6:a0:89:26,iBall-Baton,-89,09/23/2019 18:28:47
1877,04:95:e6:36:17:59,Tenda_361758,-81,09/23/2019 18:28:49
1878,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-88,09/23/2019 18:28:49
1879,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-88,09/23/2019 18:28:49
1880,40:9b:cd:0c:be:90,DMC_CONFERENCE,-91,09/23/2019 18:28:49
1881,40:9b:cd:0c:be:98,,-92,09/23/2019 18:28:49
1882,40:9b:cd:0c:bc:30,,-82,09/23/2019 18:28:49
1883,40:9b:cd:0c:be:68,,-89,09/23/2019 18:28:49
1884,5c:99:60:e6:41:4c,AndroidAP,-87,09/23/2019 18:28:49
1885,00:1e:a6:a0:89:26,iBall-Baton,-89,09/23/2019 18:28:49
1886,04:95:e6:36:17:59,Tenda_361758,-81,09/23/2019 18:28:50
1887,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-88,09/23/2019 18:28:50
1888,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-88,09/23/2019 18:28:50
1889,40:9b:cd:0c:be:90,DMC_CONFERENCE,-91,09/23/2019 18:28:50
1890,40:9b:cd:0c:be:98,,-92,09/23/2019 18:28:50
1891,40:9b:cd:0c:bc:30,,-82,09/23/2019 18:28:50
1892,40:9b:cd:0c:be:68,,-89,09/23/2019 18:28:50
1893,5c:99:60:e6:41:4c,AndroidAP,-87,09/23/2019 18:28:50
1894,00:1e:a6:a0:89:26,iBall-Baton,-89,09/23/2019 18:28:50
1895,04:95:e6:36:17:59,Tenda_361758,-79,09/23/2019 18:28:51
1896,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-88,09/23/2019 18:28:51
1897,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-92,09/23/2019 18:28:51
1898,40:9b:cd:0c:be:90,DMC_CONFERENCE,-93,09/23/2019 18:28:51
1899,40:9b:cd:0c:be:98,,-92,09/23/2019 18:28:51
1900,40:9b:cd:0c:bc:30,,-82,09/23/2019 18:28:51
1901,40:9b:cd:0c:be:68,,-89,09/23/2019 18:28:51
1902,5c:99:60:e6:41:4c,AndroidAP,-87,09/23/2019 18:28:51
1903,00:1e:a6:a0:89:26,iBall-Baton,-85,09/23/2019 18:28:51
1904,02:1e:a6:d4:30:28, iBall-Baton_1,-92,09/23/2019 18:28:51
1905,00:1e:a6:d4:30:28,city variety,-93,09/23/2019 18:28:51
1906,04:95:e6:36:17:59,Tenda_361758,-73,09/23/2019 18:28:52
1907,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-88,09/23/2019 18:28:52
1908,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-92,09/23/2019 18:28:52
1909,40:9b:cd:0c:be:90,DMC_CONFERENCE,-93,09/23/2019 18:28:52
1910,40:9b:cd:0c:be:98,,-92,09/23/2019 18:28:52
1911,40:9b:cd:0c:bc:30,,-82,09/23/2019 18:28:52
1912,40:9b:cd:0c:be:68,,-89,09/23/2019 18:28:52
1913,5c:99:60:e6:41:4c,AndroidAP,-87,09/23/2019 18:28:52
1914,00:1e:a6:a0:89:26,iBall-Baton,-85,09/23/2019 18:28:52
1915,02:1e:a6:d4:30:28, iBall-Baton_1,-92,09/23/2019 18:28:52
1916,00:1e:a6:d4:30:28,city variety,-93,09/23/2019 18:28:52
1917,00:17:7c:87:5d:38,ARUN SWEET,-93,09/23/2019 18:28:52
1918,d8:fe:e3:7e:e0:5c,DLINK,-90,09/23/2019 18:28:52
1919,04:95:e6:36:17:59,Tenda_361758,-73,09/23/2019 18:28:54
1920,40:9b:cd:0c:c4:e0,DMC_CONFERENCE,-88,09/23/2019 18:28:54
1921,40:9b:cd:0c:be:60,Durgapur_Municipal_Corporation,-92,09/23/2019 18:28:54
1922,40:9b:cd:0c:be:90,DMC_CONFERENCE,-93,09/23/2019 18:28:54
1923,40:9b:cd:0c:be:98,,-92,09/23/2019 18:28:54
1924,40:9b:cd:0c:bc:30,,-82,09/23/2019 18:28:54
1925,40:9b:cd:0c:be:68,,-89,09/23/2019 18:28:54
1926,5c:99:60:e6:41:4c,AndroidAP,-87,09/23/2019 18:28:54
1927,00:1e:a6:a0:89:26,iBall-Baton,-85,09/23/2019 18:28:54
1928,02:1e:a6:d4:30:28, iBall-Baton_1,-92,09/23/2019 18:28:54
1929,00:1e:a6:d4:30:28,city variety,-84,09/23/2019 18:28:54
1930,00:17:7c:87:5d:38,ARUN SWEET,-93,09/23/2019 18:28:54
1931,d8:fe:e3:7e:e0:5c,DLINK,-90,09/23/2019 18:28:54
